category,algorithm,language,time_s,energy_j,power_w,std_time_s,std_energy_j,std_power_w,n_runs,sem_time_s,sem_energy_j,sem_power_w,cv_time_pct,cv_energy_pct,platform,edp,aei,n_energy_local,n_time_local,ges_local,ges_global,rank_in_category,rank_in_algorithm,rank_in_cat_algo
integer_and_control_flow_intensive,sudoku_solver,java,0.0300234544,0.7769756,26.187483800000003,0.0052871846233461,0.0779063158132895,1.985994091495564,10,0.0016719545819593,0.0246361402082387,0.6280264748762817,17.61018087028039,10.026867743760484,intel,0.02332749149651264,42.867875448566586,0.024821761230798465,0.014049166809246616,0.01943546402002254,0.019974760453302383,19.0,5.0,5.0
integer_and_control_flow_intensive,sudoku_solver,rust,0.0025068611,0.2082939999999999,83.4595231,0.0001949413284654,0.0136772591877499,7.764256030307383,10,6.164586080498656e-05,0.0043251291181754,2.4552733392468657,7.776311518235235,6.5663241321161,intel,0.0005221641259633997,1915.1066691052104,0.00070079877028737,0.0002442549781785142,0.00047252687423294214,0.004330083932478926,8.0,3.0,3.0
integer_and_control_flow_intensive,towers_of_hanoi,c,0.0653015654,1.6029561,24.5489308,0.0005260058803598,0.0171024070914659,0.3698206135925301,10,0.0001663376644579,0.0054082559880447,0.116947546463342,0.8055027121292659,1.0669292247907418,intel,0.10467554259747894,9.553329986980975,0.059856206926973944,0.031747986085746,0.04580209650635997,0.04207106178980983,22.0,2.0,2.0
integer_and_control_flow_intensive,towers_of_hanoi,cpp,0.0651003111,1.5521872,23.819956,0.0007629108121375,0.1756353559121853,2.5199266891286083,10,0.0002412535817923,0.0555407762336826,0.7968707874293466,1.171900409147987,11.3153462360845,intel,0.10104786960543793,9.896299683552998,0.057702814358863,0.03164701799580722,0.044674916177335114,0.04097589545130004,21.0,1.0,1.0
integer_and_control_flow_intensive,towers_of_hanoi,go,0.3951162657,6.7820139,17.1627174,0.0011544919715685,0.3699445517372839,0.899673181349416,10,0.0003650824170534,0.1169867391459818,0.2845016402833873,0.2921904441274326,5.454789052220668,intel,2.679684006093493,0.3731783291335995,0.27952897069252775,0.197214067173322,0.23837151893292485,0.19513974159479777,25.0,5.0,5.0
integer_and_control_flow_intensive,towers_of_hanoi,java,0.2858221665,5.2425037,18.3677708,0.0066567655459797,0.3835167345347957,1.6145710151790795,10,0.002105054097503,0.1212786401920111,0.5105721852056184,2.3289885551895315,7.31552625389269,intel,1.498423765418266,0.6673679522967675,0.21422974571008782,0.14238186513935833,0.17830580542472307,0.148134432199381,24.0,4.0,4.0
integer_and_control_flow_intensive,towers_of_hanoi,rust,0.2185271498,4.1423053,18.9498347,0.0055415696480233,0.3791796376122915,1.6267664690567445,10,0.0017523981900211,0.1199071297212091,0.5144287263409137,2.5358723861520747,9.153831264254991,intel,0.905206170810434,1.1047207058969746,0.1675641875040295,0.10862035396370871,0.1380922707338691,0.11598780685531623,23.0,3.0,3.0
memory_intensive_and_allocation_heavy,crc_32,c,0.0021186135,0.2006344,95.0240562,0.0001207279537465,0.0130997349523653,8.71152371020361,10,3.817753110906117e-05,0.0041424999193991,2.754825681480402,5.698441633953879,6.529156990209731,intel,0.00042506674840439996,2352.5716931605766,0.000375912359222675,4.947345750880984e-05,0.0002126929083657424,0.004117008709487114,4.0,1.0,1.0
memory_intensive_and_allocation_heavy,crc_32,cpp,0.0027168379,0.2162471,80.3892339,0.0003722522867773,0.0136824752751669,7.515648962732026,10,0.0001177165090422,0.0043267785898466,2.3766568816515137,13.701674537791902,6.327241047471611,intel,0.00058750831704509,1702.10356345177,0.0010381341554039154,0.00034959909468910787,0.0006938666250465116,0.004525501904308473,17.0,4.0,4.0
memory_intensive_and_allocation_heavy,crc_32,go,0.0026780684999999,0.2148006,81.7972181,0.0004704612719576,0.0124282928585456,11.373807627934497,10,0.0001487729170286,0.0039301712860609,3.5967137772869964,17.56718590124556,5.785967477998522,intel,0.0005752507206410785,1738.372441994626,0.000976780012419284,0.0003301487164060959,0.0006534643644126899,0.004489882108163503,15.0,3.0,3.0
