category,algorithm,language,run,status,time_s,energy_j,dynamic_energy_j,power_w,idle_power_w,domain,energy_path,exit_code
memory_intensive_and_allocation_heavy,word_frequency_counter,java,2,OK,0.067882403,0.176825752,0.001947105,2.604884,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,word_frequency_counter,java,3,OK,0.055365605,0.138685636,0.0,2.504906,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,word_frequency_counter,java,4,OK,0.05857263,0.146110363,0.0,2.494516,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,word_frequency_counter,java,5,OK,0.066000882,0.164017967,0.0,2.485088,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,word_frequency_counter,java,6,OK,0.051669044,0.139968366,0.006858575,2.708941,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,word_frequency_counter,java,7,OK,0.065306603,0.163291716,0.0,2.500386,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,word_frequency_counter,java,8,OK,0.051573451,0.129494489,0.0,2.510875,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,word_frequency_counter,java,9,OK,0.048091594,0.121598105,0.0,2.528469,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,word_frequency_counter,java,10,OK,0.061224041,0.167009419,0.009284045,2.727841,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,huffman_coding,java,1,OK,0.052666342,0.131344222,0.0,2.493893,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,huffman_coding,java,2,OK,0.064094675,0.167269668,0.002148966,2.609728,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,huffman_coding,java,3,OK,0.053103379,0.133733426,0.0,2.51836,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,huffman_coding,java,4,OK,0.053503417,0.134538703,0.0,2.514582,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,huffman_coding,java,5,OK,0.052764287,0.132110193,0.0,2.503781,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,huffman_coding,java,6,OK,0.053069713,0.138498047,0.001779852,2.609738,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,huffman_coding,java,7,OK,0.053270473,0.133723057,0.0,2.510266,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,huffman_coding,java,8,OK,0.052943324,0.132394629,0.0,2.500686,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,huffman_coding,java,9,OK,0.052866491,0.133280759,0.0,2.521082,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,huffman_coding,java,10,OK,0.053316232,0.133810946,0.0,2.50976,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,tree_traversal,java,1,OK,0.037291577,0.093348425,0.0,2.503204,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,tree_traversal,java,2,OK,0.038089764,0.103300259,0.005173409,2.712022,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,tree_traversal,java,3,OK,0.037260966,0.100618823,0.004627122,2.700381,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,tree_traversal,java,4,OK,0.037218152,0.102290053,0.00640865,2.748392,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,tree_traversal,java,5,OK,0.037342855,0.111007705,0.014805042,2.972663,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,tree_traversal,java,6,OK,0.037387874,0.101013492,0.004694851,2.701771,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,tree_traversal,java,7,OK,0.037340688,0.100823816,0.004626736,2.700106,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,tree_traversal,java,8,OK,0.037862116,0.103062743,0.00552236,2.722054,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,tree_traversal,java,9,OK,0.037148781,0.102931434,0.007228744,2.770789,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,tree_traversal,java,10,OK,0.037288947,0.1022517,0.006187915,2.742145,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,priority_queue,java,1,OK,0.046998463,0.117618612,0.0,2.502606,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,priority_queue,java,2,OK,0.048968058,0.134212412,0.008060901,2.740815,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,priority_queue,java,3,OK,0.046615759,0.13672218,0.016630662,2.932961,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,priority_queue,java,4,OK,0.046297518,0.127769159,0.008497493,2.759741,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,priority_queue,java,5,OK,0.047165741,0.1282062,0.006697818,2.718206,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,priority_queue,java,6,OK,0.048653077,0.132520546,0.007180489,2.723786,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,priority_queue,java,7,OK,0.046342443,0.126257437,0.006870035,2.724445,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,priority_queue,java,8,OK,0.046526684,0.127204861,0.007342818,2.734019,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,priority_queue,java,9,OK,0.046384795,0.127134299,0.00763779,2.740862,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
memory_intensive_and_allocation_heavy,priority_queue,java,10,OK,0.046708148,0.12902166,0.008692129,2.762294,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,monte_carlo_pi,java,1,OK,1.578532688,4.257383165,0.190767254,2.697051,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,monte_carlo_pi,java,2,OK,1.577950169,3.950043209,0.0,2.503275,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,monte_carlo_pi,java,3,OK,1.579745005,3.986605001,0.0,2.523575,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,monte_carlo_pi,java,4,OK,1.57775615,3.954648945,0.0,2.506502,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,monte_carlo_pi,java,5,OK,1.578803893,4.150555446,0.083240857,2.628924,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,monte_carlo_pi,java,6,OK,1.5784033,3.922793094,0.0,2.485292,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,monte_carlo_pi,java,7,OK,1.577755614,3.953667027,0.0,2.505881,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,monte_carlo_pi,java,8,OK,1.580568636,3.975393284,0.0,2.515166,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,monte_carlo_pi,java,9,OK,1.579718876,4.195174114,0.125502346,2.655646,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,monte_carlo_pi,java,10,OK,1.579342875,3.982109324,0.0,2.521371,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,matrix_multiplication,java,1,OK,0.04270379,0.108035571,0.0,2.529882,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,matrix_multiplication,java,2,OK,0.043008568,0.116717469,0.005918796,2.713819,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,matrix_multiplication,java,3,OK,0.043563457,0.118836667,0.006608489,2.727898,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,matrix_multiplication,java,4,OK,0.043027604,0.117773759,0.006926046,2.737167,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,matrix_multiplication,java,5,OK,0.042798919,0.111507555,0.00124898,2.605383,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,matrix_multiplication,java,6,OK,0.042898809,0.116963624,0.006447712,2.7265,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,matrix_multiplication,java,7,OK,0.042917604,0.116757878,0.006193547,2.720512,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,matrix_multiplication,java,8,OK,0.042801253,0.116895658,0.00663107,2.731127,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,matrix_multiplication,java,9,OK,0.042904623,0.116853079,0.006322189,2.723554,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,matrix_multiplication,java,10,OK,0.043062087,0.117317768,0.006381219,2.724386,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,gaussian_elimination,java,1,OK,0.034974555,0.088388815,0.0,2.527232,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,gaussian_elimination,java,2,OK,0.031226827,0.088313511,0.007866959,2.82813,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,gaussian_elimination,java,3,OK,0.036385946,0.104872374,0.0111349,2.882222,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,gaussian_elimination,java,4,OK,0.035193722,0.095604555,0.004938488,2.716523,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,gaussian_elimination,java,5,OK,0.034762629,0.09481441,0.005258925,2.727481,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,gaussian_elimination,java,6,OK,0.035532445,0.09676087,0.005222185,2.723169,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,gaussian_elimination,java,7,OK,0.035805983,0.097460842,0.005217469,2.721915,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,gaussian_elimination,java,8,OK,0.035212611,0.096072204,0.005357476,2.728347,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,gaussian_elimination,java,9,OK,0.035568334,0.097579341,0.005948199,2.743433,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,gaussian_elimination,java,10,OK,0.035919927,0.097086175,0.004549259,2.70285,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,newton_raphson,java,1,OK,0.780760914,2.049539951,0.038143684,2.625055,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,newton_raphson,java,2,OK,0.780647544,2.020175327,0.009071124,2.58782,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,newton_raphson,java,3,OK,0.781085785,2.027531546,0.015298347,2.595786,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,newton_raphson,java,4,OK,0.781080341,1.947352795,0.0,2.493153,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,newton_raphson,java,5,OK,0.781322842,1.948497672,0.0,2.493844,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,newton_raphson,java,6,OK,0.780653303,1.95256887,0.0,2.501198,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,newton_raphson,java,7,OK,0.780744673,1.943665815,0.0,2.489502,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,newton_raphson,java,8,OK,0.781143452,1.955238384,0.0,2.503047,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,newton_raphson,java,9,OK,0.781332138,2.004282576,0.0,2.565212,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,newton_raphson,java,10,OK,0.780658081,1.939406045,0.0,2.484322,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,numerical_integration,java,1,OK,0.282964612,0.772264048,0.043290615,2.72919,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,numerical_integration,java,2,OK,0.278879958,0.700172755,0.0,2.51066,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,numerical_integration,java,3,OK,0.27869055,0.700577878,0.0,2.51382,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,numerical_integration,java,4,OK,0.276357861,0.690106618,0.0,2.497148,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,numerical_integration,java,5,OK,0.283709836,0.704726863,0.0,2.48397,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,numerical_integration,java,6,OK,0.276529879,0.694523319,0.0,2.511567,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,numerical_integration,java,7,OK,0.276438195,0.724273047,0.012112969,2.620018,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,numerical_integration,java,8,OK,0.276992047,0.733083828,0.019496917,2.646588,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,numerical_integration,java,9,OK,0.275936379,0.729184508,0.018317208,2.642582,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
floating_point,numerical_integration,java,10,OK,0.276297473,0.690307685,0.0,2.498422,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,sudoku_solver,java,1,OK,0.046849648,0.116644497,0.0,2.489763,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,sudoku_solver,java,2,OK,0.042677605,0.116131994,0.006185948,2.721146,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,sudoku_solver,java,3,OK,0.042782864,0.115891163,0.005673949,2.708822,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,sudoku_solver,java,4,OK,0.048368372,0.136251527,0.011644927,2.816955,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,sudoku_solver,java,5,OK,0.043102846,0.117738441,0.006696889,2.73157,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,sudoku_solver,java,6,OK,0.046112702,0.127854153,0.00905861,2.772645,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,sudoku_solver,java,7,OK,0.04665911,0.127654192,0.007450993,2.73589,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,sudoku_solver,java,8,OK,0.033077867,0.089936603,0.004721402,2.718936,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,sudoku_solver,java,9,OK,0.043077439,0.117103476,0.006127378,2.718441,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,sudoku_solver,java,10,OK,0.038920247,0.107079291,0.006812951,2.751249,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,towers_of_hanoi,java,1,OK,0.438850747,1.103272314,0.0,2.514004,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,towers_of_hanoi,java,2,OK,0.435149222,1.090213723,0.0,2.505379,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,towers_of_hanoi,java,3,OK,0.439852174,1.198910789,0.065763618,2.725713,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,towers_of_hanoi,java,4,OK,0.435522056,1.147903959,0.025912038,2.635697,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,towers_of_hanoi,java,5,OK,0.436038797,1.0928569,0.0,2.506329,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,towers_of_hanoi,java,6,OK,0.439283507,1.101437941,0.0,2.507351,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,towers_of_hanoi,java,7,OK,0.435711482,1.091239625,0.0,2.504501,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,towers_of_hanoi,java,8,OK,0.435286982,1.092859138,0.0,2.510664,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,towers_of_hanoi,java,9,OK,0.438013875,1.149323222,0.020911877,2.623942,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,towers_of_hanoi,java,10,OK,0.438868321,1.102975494,0.0,2.513226,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,knights_tour,java,1,OK,0.028999305,0.07346871,0.0,2.533465,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,knights_tour,java,2,OK,0.028947527,0.07866903,0.004094411,2.717643,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,knights_tour,java,3,OK,0.028813138,0.08254176,0.008313354,2.864727,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,knights_tour,java,4,OK,0.029021324,0.079231392,0.004466657,2.730109,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,knights_tour,java,5,OK,0.028880935,0.078490511,0.004087446,2.717727,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,knights_tour,java,6,OK,0.029186435,0.079955961,0.004765867,2.73949,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,knights_tour,java,7,OK,0.028825082,0.078231287,0.003972111,2.714001,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,knights_tour,java,8,OK,0.028724045,0.078661889,0.004663004,2.738538,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,knights_tour,java,9,OK,0.028809138,0.078452785,0.004234684,2.723191,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,knights_tour,java,10,OK,0.029465435,0.076517889,0.000609035,2.596869,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,producer_consumer_single_thread,java,1,OK,0.039797729,0.099808207,0.0,2.507887,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,producer_consumer_single_thread,java,2,OK,0.043762883,0.1204553,0.007713361,2.752453,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,producer_consumer_single_thread,java,3,OK,0.043771884,0.119019254,0.006254126,2.71908,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,producer_consumer_single_thread,java,4,OK,0.043494198,0.119341729,0.007291976,2.743854,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,producer_consumer_single_thread,java,5,OK,0.043234457,0.119333522,0.007952914,2.760149,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,producer_consumer_single_thread,java,6,OK,0.04360455,0.119092464,0.006758422,2.731194,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,producer_consumer_single_thread,java,7,OK,0.043913217,0.120276369,0.007147139,2.738956,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,producer_consumer_single_thread,java,8,OK,0.044272385,0.119843265,0.005788747,2.706953,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,producer_consumer_single_thread,java,9,OK,0.043903551,0.119295739,0.006191411,2.717223,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,producer_consumer_single_thread,java,10,OK,0.043306642,0.118046977,0.006480406,2.72584,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,josephus_problem,java,1,OK,0.030664382,0.07703687,0.0,2.512259,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,josephus_problem,java,2,OK,0.030957067,0.085550675,0.005799079,2.763526,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,josephus_problem,java,3,OK,0.030563455,0.083336059,0.004598486,2.726657,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,josephus_problem,java,4,OK,0.030874567,0.08663158,0.00709252,2.80592,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,josephus_problem,java,5,OK,0.031089494,0.085094121,0.005001367,2.73707,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,josephus_problem,java,6,OK,0.030282677,0.082132116,0.004117884,2.712181,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,josephus_problem,java,7,OK,0.026508505,0.06944437,0.001153159,2.619701,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,josephus_problem,java,8,OK,0.030744622,0.084476368,0.005272073,2.74768,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,josephus_problem,java,9,OK,0.03045903,0.083221304,0.004752751,2.732238,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
integer_and_control_flow_intensive,josephus_problem,java,10,OK,0.030506492,0.083423099,0.004832274,2.734602,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,command_line_argument_parser,java,1,OK,0.028827601,0.072602673,0.0,2.518512,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,command_line_argument_parser,java,2,OK,0.028799156,0.078381684,0.004189298,2.721666,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,command_line_argument_parser,java,3,OK,0.028862527,0.07902772,0.004672078,2.738073,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,command_line_argument_parser,java,4,OK,0.028634138,0.077935695,0.004168429,2.721775,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,command_line_argument_parser,java,5,OK,0.028495323,0.077846473,0.004436822,2.731904,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,command_line_argument_parser,java,6,OK,0.028354008,0.077702486,0.004656891,2.740441,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,command_line_argument_parser,java,7,OK,0.028498045,0.077556617,0.004139953,2.721471,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,command_line_argument_parser,java,8,OK,0.02900412,0.079370296,0.004649882,2.736518,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,command_line_argument_parser,java,9,OK,0.029361843,0.080137322,0.004495342,2.729301,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,command_line_argument_parser,java,10,OK,0.028546193,0.080615363,0.007074661,2.824032,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,anagram_checker,java,1,OK,0.667434959,1.68247505,0.0,2.520807,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,anagram_checker,java,2,OK,0.665750197,1.676415585,0.0,2.518085,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,anagram_checker,java,3,OK,0.665439214,1.673244907,0.0,2.514497,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,anagram_checker,java,4,OK,0.665297844,1.667953921,0.0,2.507079,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,anagram_checker,java,5,OK,0.664227138,1.763861475,0.052679522,2.655509,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,anagram_checker,java,6,OK,0.6657459,1.709370504,0.0,2.567602,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,anagram_checker,java,7,OK,0.666003289,1.754580337,0.038822664,2.634492,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,anagram_checker,java,8,OK,0.665582585,1.676245447,0.0,2.518464,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,anagram_checker,java,9,OK,0.666966642,1.683304751,0.0,2.523822,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,anagram_checker,java,10,OK,0.666412345,1.735191136,0.018379653,2.60378,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,sha1_pure_implementation,java,1,OK,0.107051427,0.270897329,0.0,2.530534,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,sha1_pure_implementation,java,2,OK,0.115177255,0.293119779,0.0,2.544945,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,sha1_pure_implementation,java,3,OK,0.083856947,0.221961708,0.005929441,2.646909,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,sha1_pure_implementation,java,4,OK,0.084440096,0.212205054,0.0,2.513084,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,sha1_pure_implementation,java,5,OK,0.136664659,0.343730887,0.0,2.515141,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,sha1_pure_implementation,java,6,OK,0.093638314,0.257941297,0.016710272,2.754656,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,sha1_pure_implementation,java,7,OK,0.09347848,0.2371184,0.0,2.536609,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,sha1_pure_implementation,java,8,OK,0.093660703,0.236856304,0.0,2.528876,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,sha1_pure_implementation,java,9,OK,0.083875743,0.210073215,0.0,2.504577,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,sha1_pure_implementation,java,10,OK,0.089702104,0.237740402,0.006649842,2.650333,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
string_and_text_processing,longest_common_subsequence,java,1,OK,0.060669096,0.159784046,0.003488321,2.633697,2.5762,vcgencmd_pmic,vcgencmd pmic_read_adc,0
